mms_spc_num,date_from,date_to,spc_pos_x,spc_pos_y,spc_pos_z,b_msh_x,b_msh_y,b_msh_z,r_rc,method_used
3,2017-01-22 10:42:33,2017-01-22 10:52:33,10.51,-1.79,1.83,-1.16,-2.12,51.53,6.0,rx_en
3,2017-01-22 10:42:33,2017-01-22 10:52:33,10.51,-1.79,1.83,-1.16,-2.12,51.53,6.0,va_cs
3,2017-01-22 10:42:33,2017-01-22 10:52:33,10.51,-1.79,1.83,-1.16,-2.12,51.53,6.0,bisection
3,2017-01-27 12:00:43,2017-01-27 12:10:43,9.26,-1.37,1.96,-3.53,-4.6,66.81,5.99,shear
3,2017-01-27 12:00:43,2017-01-27 12:10:43,9.26,-1.37,1.96,-3.53,-4.6,66.81,4.99,rx_en
3,2017-01-27 12:00:43,2017-01-27 12:10:43,9.26,-1.37,1.96,-3.53,-4.6,66.81,3.0,va_cs
3,2017-01-27 12:00:43,2017-01-27 12:10:43,9.26,-1.37,1.96,-3.53,-4.6,66.81,3.99,bisection
3,2017-01-27 12:00:43,2017-01-27 12:10:43,9.26,-1.37,1.96,-3.53,-4.6,66.81,5.99,shear
3,2017-01-27 12:00:43,2017-01-27 12:10:43,9.26,-1.37,1.96,-3.53,-4.6,66.81,4.99,rx_en
3,2017-01-27 12:00:43,2017-01-27 12:10:43,9.26,-1.37,1.96,-3.53,-4.6,66.81,3.0,va_cs
3,2017-01-27 12:00:43,2017-01-27 12:10:43,9.26,-1.37,1.96,-3.53,-4.6,66.81,3.99,bisection
